Hache de guerre de Shinryu flamboyante;Forgeron;70;Arme de maraudeur;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Grande hache de Tsukuyomi flamboyante;Forgeron;70;Arme de maraudeur;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de palladium, 2 Pépite de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Grande hache de Suzaku flamboyante;Forgeron;70;Arme de maraudeur;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Plume de Suzaku;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Hache de guerre de Seiryû flamboyante;Forgeron;70;Arme de maraudeur;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Pépite de palladium, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Grande épée de Shinryu flamboyante;Forgeron;70;Arme de chevalier noir;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Odachi de Tsukuyomi flamboyant;Forgeron;70;Arme de chevalier noir;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Odachi de Suzaku flamboyant;Forgeron;70;Arme de chevalier noir;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Plume de Suzaku;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Épine de Seiryû flamboyante;Forgeron;70;Arme de chevalier noir;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Lingot de palladium, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Pistolame de Shinryu flamboyante;Forgeron;70;Arme de pistosabreur;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Lingot de palladium, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Lance de Tsukuyomi flamboyante;Forgeron;70;Arme d'hast;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Lingot de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Lance de Suzaku flamboyante;Forgeron;70;Arme d'hast;5 Demi-cristal, 3 Lingot de chromite, 2 Madrier de kaya, 1 Plume de Suzaku, 2 Pépite de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Lance de Seiryû flamboyante;Forgeron;70;Arme d'hast;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Griffes de Shinryu flamboyantes;Forgeron;70;Arme de pugiliste;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Croissants de lune de Tsukuyomi flamboyants;Forgeron;70;Arme de pugiliste;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Tekkô de Suzaku flamboyants;Forgeron;70;Arme de pugiliste;5 Demi-cristal, 3 Lingot de chromite, 2 Madrier de kaya, 1 Plume de Suzaku, 2 Pépite de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Tekkô tranchants de Seiryû flamboyants;Forgeron;70;Arme de pugiliste;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Katana de Shinryu flamboyant;Forgeron;70;Arme de samouraï;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Chokuto de Tsukuyomi flamboyant;Forgeron;70;Arme de samouraï;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Lingot de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Chokuto de Suzaku flamboyant;Forgeron;70;Arme de samouraï;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Plume de Suzaku;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Squame de Seiryû flamboyante;Forgeron;70;Arme de samouraï;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Dagues de Shinryu flamboyantes;Forgeron;70;Arme de surineur;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Pépite de palladium, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Kunai de Tsukuyomi flamboyant;Forgeron;70;Arme de surineur;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Kunai de Suzaku flamboyants;Forgeron;70;Arme de surineur;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Madrier de kaya, 1 Plume de Suzaku;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Dagues de Seiryû flamboyantes;Forgeron;70;Arme de surineur;2 Cuir de vrai griffon, 5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écailles de Seiryû;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Grand arc de Shinryu flamboyant;Forgeron;70;Arme d'archer;5 Demi-cristal, 3 Lingot de chromite, 2 Madrier de kaya, 2 Pépite de palladium, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Mousqueton de Shinryu flamboyant;Forgeron;70;Arme de machiniste;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 2 Lingot de palladium, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Mousqueton de Tsukuyomi flamboyant;Forgeron;70;Arme de machiniste;5 Demi-cristal, 1 Lambeau du kimono de Tsukuyomi, 3 Lingot de chromite, 2 Lingot de palladium, 2 Pépite de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Arquebuse de Suzaku flamboyante;Forgeron;70;Arme de machiniste;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de palladium, 1 Plume de Suzaku, 2 Pépite de palladium;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Arquebuse de Seiryû flamboyante;Forgeron;70;Arme de machiniste;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de molybdène, 1 Écailles de Seiryû, 2 Étoffe de coutil indigo;7 Cristal de feu, 7 Cristal de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Engetsurin de Shinryu flamboyant;Forgeron;70;Arme de danseur;5 Demi-cristal, 3 Lingot de chromite, 2 Lingot de palladium, 2 Pépite de palladium, 1 Écaille de Shinryu;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;12511;50 max.;Synthèse rapide impossible, Habileté recommandée : 1320
Mini moai;Forgeron;70;Mascotte;1 Fougère royale, 2 Fragment de statue colossale, 2 Lingot de chromite;7 Cristal de feu, 7 Cristal de terre;1;2657;70;6255;50 max.;Synthèse rapide impossible, Habileté requise : 1320 ou plus, Contrôle requis : 1220 ou plus, Haute qualité impossible
Poêle bombo;Forgeron;70;Table;4 Cendres de bombo, 4 Granit, 2 Lingot de chromite, 2 Lingot de cobalt;2 Agrégat de feu, 2 Agrégat de terre;1;2657;70;6255;50 max.;Synthèse rapide impossible, Habileté requise : 1320 ou plus, Contrôle requis : 1220 ou plus, Haute qualité impossible
Lingot de noctacier;Forgeron;70;Métal;2 Abrasif thavnairois, 1 Lingot d'acier noble, 4 Minerai de noctacier;2 Agrégat de feu, 2 Agrégat de terre;2;2346;35;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Épée en noctacier;Forgeron;70;Arme de gladiateur;2 Lingot de noctacier, 1 Rhodonite, 2 Sable éthéréen prospère, 2 Émulsion de vitalité III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Hache de combat en noctacier;Forgeron;70;Arme de maraudeur;1 Lingot de graçargent, 3 Lingot de noctacier, 2 Rhodonite, 3 Sable éthéréen prospère, 3 Émulsion de vitalité III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Grande épée en noctacier;Forgeron;70;Arme de chevalier noir;1 Lingot de graçargent, 3 Lingot de noctacier, 2 Rhodonite, 3 Sable éthéréen prospère, 3 Émulsion de vitalité III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Griffes en noctacier;Forgeron;70;Arme de pugiliste;1 Lingot de graçargent, 3 Lingot de noctacier, 3 Sable éthéréen prospère, 2 Triphane, 3 Émulsion de force III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Katana en noctacier;Forgeron;70;Arme de samouraï;1 Lingot d'oroshigane, 1 Lingot de graçargent, 3 Lingot de noctacier, 1 Pierre à aiguiser en ardoise, 3 Sable éthéréen prospère, 3 Émulsion de force III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Dagues en noctacier;Forgeron;70;Arme de surineur;1 Cuir de paresseux terrestre, 2 Lingot d'oroshigane, 2 Lingot de noctacier, 3 Sable éthéréen prospère, 3 Émulsion de dextérité III, 1 Étoffe de lin hingashien;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Tromblon en noctacier;Forgeron;70;Arme de machiniste;1 Lingot de graçargent, 2 Lingot de molybdène, 3 Lingot de noctacier, 1 Sable noir incandescent, 3 Sable éthéréen prospère, 3 Émulsion de dextérité III;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Scie en noctacier;Forgeron;70;Outil principal de menuisier;5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Marteau arrache-clou en noctacier;Forgeron;70;Outil secondaire de menuisier;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Marteau à panne croisée en noctacier;Forgeron;70;Outil principal de forgeron;5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Lime en noctacier;Forgeron;70;Outil secondaire de forgeron;2 Cuir de paresseux terrestre, 5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Marteau de batteur en noctacier;Forgeron;70;Outil principal d'armurier;2 Cuir de paresseux terrestre, 5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Tenailles en noctacier;Forgeron;70;Outil secondaire d'armurier;5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 1 Pépite de palladium, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Marteau de lapidaire en noctacier;Forgeron;70;Outil principal d'orfèvre;5 Demi-matéria de l'artisan, 1 Lingot d'or, 2 Lingot de graçargent, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Couteau arrondi en noctacier;Forgeron;70;Outil principal de tanneur;2 Cuir de paresseux terrestre, 5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Alêne en noctacier;Forgeron;70;Outil secondaire de tanneur;5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 3 Sable d'œil-de-faucon, 1 Étoffe de serge des steppes;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Mortier en noctacier;Forgeron;70;Outil secondaire d'alchimiste;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Couteau de cuisine en noctacier;Forgeron;70;Outil secondaire de cuisinier;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Pioche en noctacier;Forgeron;70;Outil principal de mineur;5 Demi-matéria de l'artisan, 1 Lingot d'or, 6 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Maillet en noctacier;Forgeron;70;Outil secondaire de mineur;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Hachette en noctacier;Forgeron;70;Outil principal de botaniste;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 4 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Faux en noctacier;Forgeron;70;Outil secondaire de botaniste;5 Demi-matéria de l'artisan, 1 Lingot d'or, 4 Lingot de noctacier, 2 Madrier de saule noir, 3 Sable d'œil-de-faucon;2 Agrégat de feu, 2 Agrégat de terre;1;2760;70;13144;50 max.;Habileté requise : 1500 ou plus, Contrôle requis : 1350 ou plus, Synthèse rapide : Habileté ≧ 1650
Lingot d'acier chigusa;Forgeron;70;Métal;1 Lingot de tamahagane, 4 Minerai gyrabanien, 2 Sable de fer akome;2 Agrégat de feu, 2 Agrégat de terre;2;2465;35;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Épée rakshasa;Forgeron;70;Arme de gladiateur;2 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 2 Émulsion de vitalité IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Grande hache rakshasa;Forgeron;70;Arme de maraudeur;3 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 1 Lingot de pérennéclat, 3 Émulsion de vitalité IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Odachi rakshasa;Forgeron;70;Arme de chevalier noir;3 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 1 Lingot de pérennéclat, 3 Émulsion de vitalité IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Lance rakshasa;Forgeron;70;Arme d'hast;2 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 2 Madrier d'urunday, 3 Émulsion de force IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Poings-de-fer rakshasa;Forgeron;70;Arme de pugiliste;3 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 1 Lingot de pérennéclat, 3 Émulsion de force IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Katana rakshasa;Forgeron;70;Arme de samouraï;3 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 1 Lingot de pérennéclat, 1 Pierre à aiguiser en ardoise, 3 Émulsion de force IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Dagues rakshasa;Forgeron;70;Arme de surineur;2 Lingot d'acier chigusa, 1 Morceau de cuir de procoptodon, 3 Émulsion de dextérité IV, 1 Étoffe de coton poussière de comète;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Arquebuse rakshasa;Forgeron;70;Arme de machiniste;3 Lingot d'acier chigusa, 1 Lingot d'oroshigane, 1 Lingot de pérennéclat, 1 Sable noir incandescent, 3 Émulsion de dextérité IV;2 Agrégat de feu, 2 Agrégat de terre;1;2900;70;14267;50 max.;Synthèse rapide impossible, Habileté requise : 1650 ou plus, Contrôle requis : 1600 ou plus
Trophée d'Innocence;Forgeron;80;Mobilier mural;2 Lingot d'or incarnat, 2 Lingot de mithril noble, 1 Plume-épée d'Innocence;3 Agrégat de feu, 3 Agrégat de terre;1;4143;70;9831;50 max.;Synthèse rapide impossible, Habileté requise : 2000 ou plus, Contrôle requis : 1860 ou plus, Haute qualité impossible
Lingot d'acier au tungstène;Forgeron;80;Métal;2 Abrasif de la halle, 4 Minerai de tungstène;2 Agrégat de feu, 2 Agrégat de terre;1;3474;35;25734;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Pourfendeuse;Forgeron;80;Arme de gladiateur;2 Eau chimérique de vitalité II, 2 Lingot d'acier au tungstène, 1 Onyx, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Alastor;Forgeron;80;Arme de maraudeur;1 Barre iridescente, 3 Eau chimérique de vitalité II, 3 Lingot d'acier au tungstène, 1 Onyx, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Langue rafale;Forgeron;80;Arme de chevalier noir;1 Barre iridescente, 3 Eau chimérique de vitalité II, 3 Lingot d'acier au tungstène, 1 Onyx, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Tutélaire;Forgeron;80;Arme de pistosabreur;1 Barre iridescente, 3 Eau chimérique de vitalité II, 3 Lingot d'acier au tungstène, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Burattinaios;Forgeron;80;Arme de pugiliste;2 Barre iridescente, 3 Eau chimérique de force II, 2 Lingot d'acier au tungstène, 1 Onyx, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Sankhâra;Forgeron;80;Arme de samouraï;1 Barre iridescente, 3 Eau chimérique de force II, 3 Lingot d'acier au tungstène, 1 Pierre à aiguiser en tuf volcanique;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Susurrantes;Forgeron;80;Arme de surineur;2 Barre iridescente, 3 Eau chimérique de dextérité II, 2 Lingot d'acier au tungstène, 1 Onyx, 1 Pépite d'or pétré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Meurtrier;Forgeron;80;Arme de machiniste;2 Barre iridescente, 3 Eau chimérique de dextérité II, 2 Lingot d'acier au tungstène, 1 Sable noir pourpré;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Barathrum;Forgeron;80;Arme de danseur;1 Barre iridescente, 3 Eau chimérique de dextérité II, 3 Lingot d'acier au tungstène, 1 Pierre à aiguiser en tuf volcanique;2 Agrégat de feu, 2 Agrégat de terre;1;4560;70;28074;75 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Scie de la halle;Forgeron;80;Outil principal de menuisier;3 Lingot d'acier au tungstène, 1 Lingot de mithril noble, 3 Pierre à aiguiser en émeri, 2 Potion alchimique ultra-pure, 1 Sable éthéréen alpestre;2 Agrégat de feu, 2 Agrégat de terre;1;4994;70;30413;50 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Marteau arrache-clou de la halle;Forgeron;80;Outil secondaire de menuisier;3 Lingot d'acier au tungstène, 1 Madrier de gaïac, 3 Pierre à aiguiser en émeri, 2 Potion alchimique ultra-pure, 1 Sable éthéréen arborescent;2 Agrégat de feu, 2 Agrégat de terre;1;4994;70;30413;50 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Marteau à panne croisée de la halle;Forgeron;80;Outil principal de forgeron;3 Lingot d'acier au tungstène, 1 Lingot de mithril noble, 3 Pierre à aiguiser en émeri, 2 Potion alchimique ultra-pure, 1 Sable éthéréen alpestre;2 Agrégat de feu, 2 Agrégat de terre;1;4994;70;30413;50 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Lime de la halle;Forgeron;80;Outil secondaire de forgeron;1 Cuir de glaucus, 3 Lingot d'acier au tungstène, 3 Pierre à aiguiser en émeri, 2 Potion alchimique ultra-pure, 1 Sable éthéréen arborescent;2 Agrégat de feu, 2 Agrégat de terre;1;4994;70;30413;50 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
Marteau de batteur de la halle;Forgeron;80;Outil principal d'armurier;3 Lingot d'acier au tungstène, 1 Lingot de mithril noble, 3 Pierre à aiguiser en émeri, 2 Potion alchimique ultra-pure, 1 Sable éthéréen alpestre;2 Agrégat de feu, 2 Agrégat de terre;1;4994;70;30413;50 max.;Synthèse rapide impossible, Habileté requise : 2140 ou plus, Contrôle requis : 1990 ou plus
