Cristal de foudre|Mineur|Extraction de pierre|26|Cristal|Eaux-Mortes:Thanalan méridional:Thanalan:30:False,Pont du Fer noir:Hautes terres du Coerthas occidental:Thanalan:60:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Thanalan:60:True,Onsal Hakair:Steppe d'Azim:Thanalan:70:False
Cristal d'eau|Mineur|Extraction de pierre|26|Cristal|Sources de Nophica:Thanalan occidental:Thanalan:30:False,Rasen Kaikyo:Mer de Rubis:Thanalan:65:False,Le Kobayashi Maru:Mer de Rubis:Thanalan:75:False,Conquête de Lozatl:Rak'tika:Thanalan:75:False
Silice|Mineur|Extraction de pierre|27|Réactif|Désert de Sagolii:Thanalan méridional:Thanalan:30:False
Pigment bleu|Mineur|Extraction de pierre|28|Teinture|Sources de Nophica:Thanalan occidental:Thanalan:30:False
Pigment rouge|Mineur|Extraction de pierre|28|Teinture|Bois du Renouveau:Thanalan oriental:Thanalan:30:False
Pigment jaune|Mineur|Extraction de pierre|28|Teinture|La Cédrière:Basse-Noscea:Noscea:30:False
Pigment gris|Mineur|Extraction de pierre|28|Teinture|Quartpierre:Noscea occidentale:Noscea:30:False
Pigment brun|Mineur|Extraction de pierre|28|Teinture|La Cédrière:Basse-Noscea:Noscea:30:False
Pigment vert|Mineur|Extraction de pierre|28|Teinture|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:30:False
Pigment violet|Mineur|Extraction de pierre|28|Teinture|Eaux-Mortes:Thanalan méridional:Thanalan:30:False
Soufre|Mineur|Extraction de pierre|29|Réactif|La Chênaie:Haute-Noscea:Noscea:30:False
Siltstone|Mineur|Extraction de pierre|30|Pierre|La Chênaie:Haute-Noscea:Noscea:30:False
Terreau noscéen I|Mineur|Extraction de pierre|30|Jardinage|La Cédrière:Basse-Noscea:Noscea:30:False
Terreau sombrelinçois I|Mineur|Extraction de pierre|30|Jardinage|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:30:False
Terreau thanalanais I|Mineur|Extraction de pierre|30|Jardinage|Bois du Renouveau:Thanalan oriental:Thanalan:30:False
Sable de mithril|Mineur|Extraction de pierre|33|Pierre|Labyrinthe rouge:Thanalan méridional:Thanalan:35:False
Cendres de grenado|Mineur|Extraction de pierre|40|Réactif|Brumebleue:Thanalan septentrional:Thanalan:40:False
Sable d'électrum|Mineur|Extraction de pierre|42|Pierre|Lac d'Airain:Haute-Noscea:Noscea:45:False
Marbre|Mineur|Extraction de pierre|45|Pierre|Lac d'Airain:Haute-Noscea:Noscea:45:False
Terreau noscéen II|Mineur|Extraction de pierre|46|Jardinage|La Poigne des Dieux:Basse-Noscea:Noscea:50:False
Terreau sombrelinçois II|Mineur|Extraction de pierre|46|Jardinage|Massif de ronces:Forêt de l'est:Forêt de Sombrelinceul:50:False
Terreau thanalanais II|Mineur|Extraction de pierre|46|Jardinage|Bazar argenté:Thanalan occidental:Thanalan:50:False
Calcaire noir|Mineur|Extraction de pierre|50|Pierre|Quartpierre:Noscea occidentale:Noscea:50:False
Agrégat de feu|Mineur|Extraction de pierre|50|Cristal|Dérive du Zéphyr:Noscea centrale:Noscea:50:True,Rive nord de Pleurargent:Mor Dhona:Noscea:50:True,Déclin d'Avalonia:Avant-pays dravanien:Noscea:60:True,Quartier des Fabricateurs:Arrière-pays dravanien:Noscea:60:True,L'Isolé:L'Écume des cieux de Dravania:Noscea:60:True,Vallée aux Prismes:Yanxia:Noscea:70:True,Komra:Kholusia:Noscea:80:True
Agrégat de glace|Mineur|Extraction de pierre|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de vent|Mineur|Extraction de pierre|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de terre|Mineur|Extraction de pierre|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de foudre|Mineur|Extraction de pierre|50|Cristal|Pont du Fer noir:Hautes terres du Coerthas occidental:Coerthas:60:True,Rive nord de Pleurargent:Mor Dhona:Coerthas:50:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Coerthas:60:True
Agrégat d'eau|Mineur|Extraction de pierre|50|Cristal|Martelterre:Thanalan occidental:Thanalan:50:True,Rive nord de Pleurargent:Mor Dhona:Thanalan:50:True
Roche astrale|Mineur|Extraction de pierre|50|Pierre|Tête du dragon:Hautes terres du Coerthas central:Coerthas:50:True
Sable d'or|Mineur|Extraction de pierre|50|Pierre|Bois du Renouveau:Thanalan oriental:Thanalan:50:True
Sel gemme noscéen|Mineur|Extraction de pierre|50|Réactif|Ravine des Cueillepluies:Noscea orientale:Noscea:50:True
Cristal terni|Mineur|Extraction de pierre|50|Pierre|Dérive du Zéphyr:Noscea centrale:Noscea:50:True,Ravine des Cueillepluies:Noscea orientale:Noscea:50:True,Bas-Chemins:Forêt du sud:Noscea:50:True,Martelterre:Thanalan occidental:Noscea:50:True,Bois du Renouveau:Thanalan oriental:Noscea:50:True,Tête du dragon:Hautes terres du Coerthas central:Noscea:50:True,Rive nord de Pleurargent:Mor Dhona:Noscea:50:True
Roche ombrale|Mineur|Extraction de pierre|50|Pierre|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:50:True
Terreau noscéen III|Mineur|Extraction de pierre|50|Jardinage|Dérive du Zéphyr:Noscea centrale:Noscea:50:True
Terreau sombrelinçois III|Mineur|Extraction de pierre|50|Jardinage|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:50:True
Terreau thanalanais III|Mineur|Extraction de pierre|50|Jardinage|Martelterre:Thanalan occidental:Thanalan:50:True
Roche antéombrale|Mineur|Extraction de pierre|50|Pierre|Bois du Renouveau:Thanalan oriental:Thanalan:50:True
Agrégat de matière sombre|Mineur|Extraction de pierre|50|Catalyseur|Dérive du Zéphyr:Noscea centrale:Noscea:50:True,Ravine des Cueillepluies:Noscea orientale:Noscea:50:True,Bas-Chemins:Forêt du sud:Noscea:50:True,Martelterre:Thanalan occidental:Noscea:50:True,Bois du Renouveau:Thanalan oriental:Noscea:50:True,Tête du dragon:Hautes terres du Coerthas central:Noscea:50:True,Rive nord de Pleurargent:Mor Dhona:Noscea:50:True
Pierre ponce|Mineur|Extraction de pierre|50|Pierre|Ravine des Cueillepluies:Noscea orientale:Noscea:50:True
Sable de mithrite|Mineur|Extraction de pierre|51|Pierre|Les Jumeaux:Hautes terres du Coerthas occidental:Coerthas:55:False
Quartz jaune|Mineur|Extraction de pierre|52|Pierre|Eil Tohm:L'Écume des cieux de Dravania:Dravania:55:True
Quartz vert|Mineur|Extraction de pierre|55|Pierre|Eil Tohm:L'Écume des cieux de Dravania:Dravania:55:True
Sel gemme d'Abalathia|Mineur|Extraction de pierre|56|Ingrédient|Le Gantelet:L'Écume des cieux d'Abalathia:Abalathia:60:True
Granulat de feu|Mineur|Extraction de pierre|56|Pierre|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Quartier des Fabricateurs:Arrière-pays dravanien:Dravania:60:True,L'Isolé:L'Écume des cieux de Dravania:Dravania:60:True
Granulat de foudre|Mineur|Extraction de pierre|56|Pierre|Pont du Fer noir:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Coerthas:60:True
Sable de durargent|Mineur|Extraction de pierre|56|Pierre|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Os de dragon fossilisé|Mineur|Extraction de pierre|56|Os|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Mica blanc|Mineur|Extraction de pierre|58|Pierre|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Quartz rouge|Mineur|Extraction de pierre|58|Pierre|Le Gantelet:L'Écume des cieux d'Abalathia:Abalathia:60:True
Pierre de feu intense|Mineur|Extraction de pierre|58|Pierre|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Quartier des Fabricateurs:Arrière-pays dravanien:Dravania:60:True,L'Isolé:L'Écume des cieux de Dravania:Dravania:60:True
Pierre de foudre intense|Mineur|Extraction de pierre|58|Pierre|Pont du Fer noir:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Coerthas:60:True
Tectite|Mineur|Extraction de pierre|59|Pierre|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Mousse tombe-crépuscule|Mineur|Extraction de pierre|59|Réactif|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Granulat de feu flamboyant|Mineur|Extraction de pierre|60|Pierre|Déclin d'Avalonia:Avant-pays dravanien:Dravania:60:True,Quartier des Fabricateurs:Arrière-pays dravanien:Dravania:60:True,L'Isolé:L'Écume des cieux de Dravania:Dravania:60:True
Granulat de foudre flamboyant|Mineur|Extraction de pierre|60|Pierre|Pont du Fer noir:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Coerthas:60:True
Sable de lumithrite|Mineur|Extraction de pierre|60|Pierre|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:60:False
Granulat astral rayonnant|Mineur|Extraction de pierre|60|Pierre|Pont du Fer noir:Hautes terres du Coerthas occidental:Coerthas:60:True,Ok' Gundu:L'Écume des cieux d'Abalathia:Coerthas:60:True,Déclin d'Avalonia:Avant-pays dravanien:Coerthas:60:True,Quartier des Fabricateurs:Arrière-pays dravanien:Coerthas:60:True,L'Isolé:L'Écume des cieux de Dravania:Coerthas:60:True
Quartzite|Mineur|Extraction de pierre|61|Pierre|Rocrouillé:Les Pics:Gyr Abania:65:False
Sable de cupronickel|Mineur|Extraction de pierre|61|Pierre|Rocrouillé:Les Pics:Gyr Abania:65:False
Poudre minérale thérapeutique|Mineur|Extraction de pierre|61|Divers|Rocrouillé:Les Pics:Gyr Abania:65:False
Ardoise|Mineur|Extraction de pierre|62|Pierre|Rocrouillé:Les Pics:Gyr Abania:65:False
Terre diatomée|Mineur|Extraction de pierre|63|Pierre|Rasen Kaikyo:Mer de Rubis:Othard:65:False
Joyau en rubis|Mineur|Extraction de pierre|64|Divers|Rasen Kaikyo:Mer de Rubis:Othard:65:False
Penne de la Mer de nuages|Mineur|Extraction de pierre|65|Divers|Colonie des Maîtres terriens:L'Écume des cieux de Dravania:Dravania:65:False
Perlite|Mineur|Extraction de pierre|66|Pierre|Vallée aux Prismes:Yanxia:Othard:70:True
Dacite|Mineur|Extraction de pierre|66|Pierre|Vallée aux Prismes:Yanxia:Othard:70:True
Sable de durium|Mineur|Extraction de pierre|66|Pierre|Onsal Hakair:Steppe d'Azim:Othard:70:False
Épices de la Steppe d'Azim|Mineur|Extraction de pierre|66|Divers|Onsal Hakair:Steppe d'Azim:Othard:70:False
Sable de tamahagane|Mineur|Extraction de pierre|67|Pierre|Onsal Hakair:Steppe d'Azim:Othard:70:False
Sable de palladium|Mineur|Extraction de pierre|69|Pierre|Onsal Hakair:Steppe d'Azim:Othard:70:False
Sel d'Ala Mhigo|Mineur|Extraction de pierre|69|Réactif|Lac Seld:Les Lacs:Gyr Abania:70:True
Boule de charbon|Mineur|Extraction de pierre|70|Divers|Ombrefaille:Kholusia:Norvrandt:70:False
Épices parfumées|Mineur|Extraction de pierre|70|Divers|Auberge du Grand Départ:Amh Araeng:Norvrandt:70:False
Trace d'animal sauvage|Mineur|Extraction de pierre|70|Autre|Auberge du Grand Départ:Amh Araeng:Norvrandt:70:False
Élément pour intérieur d'aéronef|Mineur|Extraction de pierre|70|Divers|Auberge du Grand Départ:Amh Araeng:Norvrandt:70:False
Spécialités de Kholusia|Mineur|Extraction de pierre|70|Divers|Ombrefaille:Kholusia:Norvrandt:70:False
Terreau de Yanxia|Mineur|Extraction de pierre|70|Pierre|Vallée aux Prismes:Yanxia:Othard:70:True
Salpêtre grossier|Mineur|Extraction de pierre|70|Réactif|Auberge du Grand Départ:Amh Araeng:Norvrandt:70:False
Alun jaune|Mineur|Extraction de pierre|70|Réactif|Auberge du Grand Départ:Amh Araeng:Norvrandt:70:False
Mudstone solide|Mineur|Extraction de pierre|71|Pierre|Lenteroute:Kholusia:Norvrandt:75:False
Sable d'or franc|Mineur|Extraction de pierre|71|Pierre|Lenteroute:Kholusia:Norvrandt:75:False
Matériaux d'outils de récolte pour dragon|Mineur|Extraction de pierre|71|Divers|Le Convictoire:Hautes terres du Coerthas occidental:Coerthas:75:False
Ingrédients de sandwichs pour dragon|Mineur|Extraction de pierre|74|Divers|Le Kobayashi Maru:Mer de Rubis:Othard:75:False
Sable de mana-argent|Mineur|Extraction de pierre|75|Pierre|Conquête de Lozatl:Rak'tika:Norvrandt:75:False
Tuf volcanique|Mineur|Extraction de pierre|76|Pierre|Amistie:Kholusia:Norvrandt:80:False
Sable de bronze titané|Mineur|Extraction de pierre|76|Pierre|Grandes mines de Biran:Amh Araeng:Norvrandt:80:False
Sable de mithril noble|Mineur|Extraction de pierre|79|Pierre|Grandes mines de Biran:Amh Araeng:Norvrandt:80:False
Quartz de l'ombre|Mineur|Extraction de pierre|80|Pierre|Komra:Kholusia:Norvrandt:80:True
Pierre de foudre grondante|Mineur|Extraction de pierre|80|Pierre|Komra:Kholusia:Norvrandt:80:True
Latex|Botaniste|Coupe|1|Réactif|Berges de Jade:Forêt centrale:Forêt de Sombrelinceul:5:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Éclat de feu|Botaniste|Coupe|1|Cristal|Le Coude de Trois-Malms:Noscea centrale:Noscea:30:False,Estival:Noscea centrale:Noscea:50:False
Éclat de glace|Botaniste|Coupe|1|Cristal|Vallée du Crâne:Noscea occidentale:Noscea:20:False,Berges de Jade:Forêt centrale:Noscea:5:False,Hauts-Chemins:Forêt du sud:Noscea:25:False,Hauts-Chemins:Forêt du sud:Noscea:30:False,Charmille silencieuse:Forêt du sud:Noscea:30:False,Bas-Chemins:Forêt du sud:Noscea:35:False,L'Arête blanche:Hautes terres du Coerthas central:Noscea:5:False,L'Arête blanche:Hautes terres du Coerthas central:Noscea:45:False
Éclat de vent|Botaniste|Coupe|1|Cristal|Berges de Jade:Forêt centrale:Forêt de Sombrelinceul:5:False,Larmeverte:Forêt centrale:Forêt de Sombrelinceul:10:False,Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False,Brancharquée:Forêt centrale:Forêt de Sombrelinceul:30:False,Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False,Massif de ronces:Forêt de l'est:Forêt de Sombrelinceul:50:False
Éclat de terre|Botaniste|Coupe|1|Cristal|La Cédrière:Basse-Noscea:Noscea:10:False,La Cédrière:Basse-Noscea:Noscea:20:False,Ruines de Gelmorra:Forêt du nord:Noscea:5:False,Futaie des Murmures:Forêt du nord:Noscea:5:False,Futaie des Murmures:Forêt du nord:Noscea:10:False,Sommière de la Paix:Forêt du nord:Noscea:30:False
Éclat de foudre|Botaniste|Coupe|1|Cristal|Bassin des Désépinés:Thanalan central:Thanalan:10:False,Roncenoire:Thanalan central:Thanalan:20:False,Bassin des Désépinés:Thanalan central:Thanalan:30:False,Le Nid:Thanalan central:Thanalan:50:False,L'Enchevêtrement:Mor Dhona:Thanalan:5:False
Éclat d'eau|Botaniste|Coupe|1|Cristal|Rives sanglantes:Noscea orientale:Noscea:30:False,Ravine des Cueillepluies:Noscea orientale:Noscea:40:False,Ravine des Cueillepluies:Noscea orientale:Noscea:50:False
Escargot allagois|Botaniste|Coupe|2|Ingrédient|Berges de Jade:Forêt centrale:Forêt de Sombrelinceul:5:False
Sève d'érable|Botaniste|Coupe|2|Réactif|Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Rondin d'érable|Botaniste|Coupe|3|Bois|Berges de Jade:Forêt centrale:Forêt de Sombrelinceul:5:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Cannelle|Botaniste|Coupe|4|Ingrédient|Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Branche d'érable|Botaniste|Coupe|5|Bois|Berges de Jade:Forêt centrale:Forêt de Sombrelinceul:5:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Fragment d'alvéoles|Botaniste|Coupe|5|Réactif|Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:5:False
Plume de coq|Botaniste|Coupe|6|Tissu|Bassin des Désépinés:Thanalan central:Thanalan:10:False
Gui de Tinolqa|Botaniste|Coupe|6|Réactif|Larmeverte:Forêt centrale:Forêt de Sombrelinceul:10:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:10:False
Orange noscéenne|Botaniste|Coupe|7|Ingrédient|La Cédrière:Basse-Noscea:Noscea:10:False
Graines d'oranger noscéen|Botaniste|Coupe|7|Jardinage|La Cédrière:Basse-Noscea:Noscea:10:False
Rondin de frêne|Botaniste|Coupe|8|Bois|Larmeverte:Forêt centrale:Forêt de Sombrelinceul:10:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:10:False
Fève kukuru|Botaniste|Coupe|9|Ingrédient|La Cédrière:Basse-Noscea:Noscea:10:False
Branche de frêne|Botaniste|Coupe|9|Bois|Larmeverte:Forêt centrale:Forêt de Sombrelinceul:10:False,Futaie des Murmures:Forêt du nord:Forêt de Sombrelinceul:10:False
Girofle|Botaniste|Coupe|10|Ingrédient|Bassin des Désépinés:Thanalan central:Thanalan:10:False
Plume de corbeau|Botaniste|Coupe|10|Tissu|Larmeverte:Forêt centrale:Forêt de Sombrelinceul:10:False
Rondin d'orme|Botaniste|Coupe|12|Bois|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Châtaigne de Gridania|Botaniste|Coupe|14|Ingrédient|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:15:False
Pomme de fée|Botaniste|Coupe|16|Ingrédient|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Graines de pommier de fée|Botaniste|Coupe|16|Jardinage|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Citron soleil|Botaniste|Coupe|17|Ingrédient|La Cédrière:Basse-Noscea:Noscea:20:False
Graines de citronnier soleil|Botaniste|Coupe|17|Jardinage|La Cédrière:Basse-Noscea:Noscea:20:False
Figue de barbarie|Botaniste|Coupe|18|Ingrédient|Roncenoire:Thanalan central:Thanalan:20:False
Rondin d'if|Botaniste|Coupe|19|Bois|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Branche d'if|Botaniste|Coupe|20|Bois|Neuf-Lierres:Forêt de l'est:Forêt de Sombrelinceul:20:False
Matière carbonique grade I|Botaniste|Coupe|20|Catalyseur|Vallée du Crâne:Noscea occidentale:Noscea:20:False
Noix de Gridania|Botaniste|Coupe|21|Ingrédient|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:25:False
Gui de Nophica|Botaniste|Coupe|23|Réactif|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:25:False
Rondin de noyer|Botaniste|Coupe|24|Bois|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:25:False
Cristal de feu|Botaniste|Coupe|26|Cristal|Le Coude de Trois-Malms:Noscea centrale:Noscea:30:False,Estival:Noscea centrale:Noscea:50:False,Terres fumantes:Avant-pays dravanien:Noscea:55:False,Les Cent Râles:Avant-pays dravanien:Noscea:75:False,Confins est:Les Marges:Noscea:65:False,Ternebois:Les Marges:Noscea:70:False,La Louche:Amh Araeng:Noscea:80:False
Cristal de glace|Botaniste|Coupe|26|Cristal|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:30:False,Deux-Rivières:Hautes terres du Coerthas occidental:Forêt de Sombrelinceul:50:False,Crâne d'Abalathia:Les Lacs:Forêt de Sombrelinceul:70:False,Jardins de la Reine:Les Lacs:Forêt de Sombrelinceul:70:True,Tour de Montvoir:Kholusia:Forêt de Sombrelinceul:70:False,Falaises éclatantes:Kholusia:Forêt de Sombrelinceul:75:False
Cristal de vent|Botaniste|Coupe|26|Cristal|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:30:False,Envol du Héron:Yanxia:Forêt de Sombrelinceul:65:False,Solide Serment:Rak'tika:Forêt de Sombrelinceul:75:False
Cristal de terre|Botaniste|Coupe|26|Cristal|Sommière de la Paix:Forêt du nord:Forêt de Sombrelinceul:30:False,Eil Tohm:L'Écume des cieux de Dravania:Forêt de Sombrelinceul:60:False,Pleur caché:Les Pics:Forêt de Sombrelinceul:75:False,Les mille Lacis:Grand-Lac:Forêt de Sombrelinceul:75:False,Le Guêpier:Grand-Lac:Forêt de Sombrelinceul:80:False
Cristal de foudre|Botaniste|Coupe|26|Cristal|Bassin des Désépinés:Thanalan central:Thanalan:30:False,Le Nid:Thanalan central:Thanalan:50:False
Cristal d'eau|Botaniste|Coupe|26|Cristal|Rives sanglantes:Noscea orientale:Noscea:30:False,Ravine des Cueillepluies:Noscea orientale:Noscea:50:False,Voor Sian Siran:L'Écume des cieux d'Abalathia:Noscea:60:False,Onokoro:Mer de Rubis:Noscea:65:False,Halte de Dammroen:Il Mheg:Noscea:75:False
Pigment bleu|Botaniste|Coupe|28|Teinture|Rives sanglantes:Noscea orientale:Noscea:30:False
Pigment rouge|Botaniste|Coupe|28|Teinture|Le Coude de Trois-Malms:Noscea centrale:Noscea:30:False
Pigment jaune|Botaniste|Coupe|28|Teinture|Sommière de la Paix:Forêt du nord:Forêt de Sombrelinceul:30:False
Pigment gris|Botaniste|Coupe|28|Teinture|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:30:False
Pigment brun|Botaniste|Coupe|28|Teinture|Sommière de la Paix:Forêt du nord:Forêt de Sombrelinceul:30:False
Pigment vert|Botaniste|Coupe|28|Teinture|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:30:False
Pigment violet|Botaniste|Coupe|28|Teinture|Bassin des Désépinés:Thanalan central:Thanalan:30:False
Plume de chocobo|Botaniste|Coupe|29|Tissu|Charmille silencieuse:Forêt du sud:Forêt de Sombrelinceul:30:False
Poire alligator|Botaniste|Coupe|30|Ingrédient|Charmille silencieuse:Forêt du sud:Forêt de Sombrelinceul:30:False
Branche de chêne|Botaniste|Coupe|31|Bois|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Rondin de chêne|Botaniste|Coupe|32|Bois|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Tarentule|Botaniste|Coupe|35|Réactif|Bas-Chemins:Forêt du sud:Forêt de Sombrelinceul:35:False
Gland de fer|Botaniste|Coupe|36|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Rondin d'acajou|Botaniste|Coupe|37|Bois|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Noix de muscade|Botaniste|Coupe|39|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Amandes|Botaniste|Coupe|40|Ingrédient|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Graines d'amandier|Botaniste|Coupe|40|Jardinage|Ravine des Cueillepluies:Noscea orientale:Noscea:40:False
Pomme luisante|Botaniste|Coupe|42|Ingrédient|L'Arête blanche:Hautes terres du Coerthas central:Coerthas:45:False
Graines de pommier luisant|Botaniste|Coupe|42|Jardinage|L'Arête blanche:Hautes terres du Coerthas central:Coerthas:45:False
Gui|Botaniste|Coupe|44|Réactif|L'Arête blanche:Hautes terres du Coerthas central:Coerthas:45:False
Rondin de palissandre|Botaniste|Coupe|46|Bois|Massif de ronces:Forêt de l'est:Forêt de Sombrelinceul:50:False
Branche de palissandre|Botaniste|Coupe|47|Bois|Massif de ronces:Forêt de l'est:Forêt de Sombrelinceul:50:False
Agrégat de feu|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de glace|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True,Jardins de la Reine:Les Lacs:Mor Dhona:70:True
Agrégat de vent|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de terre|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat de foudre|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Agrégat d'eau|Botaniste|Coupe|50|Cristal|Rive nord de Pleurargent:Mor Dhona:Mor Dhona:50:True
Ananas épineux|Botaniste|Coupe|50|Ingrédient|Rives sanglantes:Noscea orientale:Noscea:50:True
Rondin d'épicéa|Botaniste|Coupe|50|Bois|Providence:Hautes terres du Coerthas central:Coerthas:50:True
Gui de Thavnair|Botaniste|Coupe|50|Réactif|L'Arête blanche:Hautes terres du Coerthas central:Coerthas:50:True
Baie vampire|Botaniste|Coupe|50|Réactif|Tête du dragon:Hautes terres du Coerthas central:Coerthas:50:True
Graines d'ananas épineux|Botaniste|Coupe|50|Jardinage|Rives sanglantes:Noscea orientale:Noscea:50:True
Cristal terni|Botaniste|Coupe|50|Pierre|Dérive du Zéphyr:Noscea centrale:Noscea:50:True,Estival:Noscea centrale:Noscea:50:True,Rives sanglantes:Noscea orientale:Noscea:50:True,Lac d'Airain:Haute-Noscea:Noscea:50:True,Larmeverte:Forêt centrale:Noscea:50:True,Brancharquée:Forêt centrale:Noscea:50:True,Hauts-Chemins:Forêt du sud:Noscea:50:True,Sources de l'Aulne:Forêt du nord:Noscea:50:True,Tête du dragon:Hautes terres du Coerthas central:Noscea:50:True,Providence:Hautes terres du Coerthas central:Noscea:50:True,L'Arête blanche:Hautes terres du Coerthas central:Noscea:50:True,Rive nord de Pleurargent:Mor Dhona:Noscea:50:True
Rondin odorant|Botaniste|Coupe|50|Bois|Hauts-Chemins:Forêt du sud:Forêt de Sombrelinceul:50:True
Abricot|Botaniste|Coupe|50|Ingrédient|Estival:Noscea centrale:Noscea:50:True
Orange sanguine|Botaniste|Coupe|50|Ingrédient|Lac d'Airain:Haute-Noscea:Noscea:50:True
Tige de bambou|Botaniste|Coupe|50|Bois|Lac d'Airain:Haute-Noscea:Noscea:50:True
Rondin fragrant|Botaniste|Coupe|50|Bois|Larmeverte:Forêt centrale:Forêt de Sombrelinceul:50:True
Sève écarlate|Botaniste|Coupe|50|Réactif|Sources de l'Aulne:Forêt du nord:Forêt de Sombrelinceul:50:True
Agrégat de matière sombre|Botaniste|Coupe|50|Catalyseur|Dérive du Zéphyr:Noscea centrale:Noscea:50:True,Estival:Noscea centrale:Noscea:50:True,Rives sanglantes:Noscea orientale:Noscea:50:True,Lac d'Airain:Haute-Noscea:Noscea:50:True,Larmeverte:Forêt centrale:Noscea:50:True,Brancharquée:Forêt centrale:Noscea:50:True,Hauts-Chemins:Forêt du sud:Noscea:50:True,Sources de l'Aulne:Forêt du nord:Noscea:50:True,Tête du dragon:Hautes terres du Coerthas central:Noscea:50:True,Providence:Hautes terres du Coerthas central:Noscea:50:True,L'Arête blanche:Hautes terres du Coerthas central:Noscea:50:True,Rive nord de Pleurargent:Mor Dhona:Noscea:50:True
Rondin de cyprès|Botaniste|Coupe|50|Bois|Brancharquée:Forêt centrale:Forêt de Sombrelinceul:50:True
Rondin de cèdre|Botaniste|Coupe|50|Bois|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:50:False
Rondin d'ébène|Botaniste|Coupe|50|Bois|Dérive du Zéphyr:Noscea centrale:Noscea:50:True
Branche de cèdre|Botaniste|Coupe|50|Bois|Deux-Rivières:Hautes terres du Coerthas occidental:Coerthas:50:False
Bolet|Botaniste|Coupe|51|Ingrédient|Ohl Tahn:L'Écume des cieux de Dravania:Dravania:55:True
