Grande épée en alliage de tungstène|Forgeron|60|Métallurgie experte IV|Arme de chevalier noir|Lingot d'alliage de tungstène:4,Lingot de scintillant:1,Madrier de morta:1,Cuir de saurien:1,Demi-matéria de l'art militaire III:4,Demi-cristal:5|Agrégat de feu:3,Agrégat de terre:3|1|1476|70|9230|50 max.|Habileté requise : 995 ou plus,Contrôle requis : 955 ou plus,Synthèse rapide : Habileté ≧ 1100|0
Griffes en alliage de tungstène|Forgeron|60|Métallurgie experte IV|Arme de pugiliste|Lingot d'alliage de tungstène:3,Lingot de scintillant:2,Madrier de morta:1,Cuir de saurien:1,Demi-matéria de l'art militaire III:4,Demi-cristal:5|Agrégat de feu:3,Agrégat de terre:3|1|1476|70|9230|50 max.|Habileté requise : 995 ou plus,Contrôle requis : 955 ou plus,Synthèse rapide : Habileté ≧ 1100|0
Dagues en alliage de tungstène|Forgeron|60|Métallurgie experte IV|Arme de surineur|Lingot d'alliage de tungstène:3,Lingot de scintillant:2,Étoffe de cachemire:2,Demi-matéria de l'art militaire III:4,Demi-cristal:5|Agrégat de feu:3,Agrégat de terre:3|1|1476|70|9230|50 max.|Habileté requise : 995 ou plus,Contrôle requis : 955 ou plus,Synthèse rapide : Habileté ≧ 1100|0
Couleuvrine en alliage de tungstène|Forgeron|60|Métallurgie experte IV|Arme de machiniste|Lingot d'alliage de tungstène:3,Lingot de scintillant:2,Madrier de morta:1,Demi-matéria de l'art militaire III:4,Demi-cristal:5,Sable noir incandescent:1|Agrégat de feu:3,Agrégat de terre:3|1|1476|70|9230|50 max.|Habileté requise : 995 ou plus,Contrôle requis : 955 ou plus,Synthèse rapide : Habileté ≧ 1100|0
Plaque de titane pur|Forgeron|70|Métallurgie experte IV|Métal|Minerai de titane pur:3,Coke de houille:9|Cristal de feu:6,Cristal de terre:6|1|2361|70|11960|50 max.|Synthèse rapide impossible,Habileté recommandée : 1100|0
Lingot de chromite|Forgeron|70|Métallurgie experte V|Métal|Minerai de chromite:4,Lingot de molybdène:1,Anthracite spécial:2|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Épée en chromite|Forgeron|70|Métallurgie experte V|Arme de gladiateur|Lingot de chromite:2,Lingot de palladium:1,Cuir de gazelle:1,Sable éthéréen prospère:2,Émulsion de vitalité II:2|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Hache en chromite|Forgeron|70|Métallurgie experte V|Arme de maraudeur|Lingot de chromite:2,Madrier de kaya:2,Lingot de molybdène:1,Sable éthéréen prospère:3,Émulsion de vitalité II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Grande épée en chromite|Forgeron|70|Métallurgie experte V|Arme de chevalier noir|Lingot de chromite:3,Lingot de palladium:1,Cuir de gazelle:1,Sable éthéréen prospère:3,Émulsion de vitalité II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Poings en chromite|Forgeron|70|Métallurgie experte V|Arme de pugiliste|Lingot de chromite:2,Madrier de kaya:1,Lingot de palladium:1,Sable éthéréen prospère:3,Émulsion de force II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Uchigatana en chromite|Forgeron|70|Métallurgie experte V|Arme de samouraï|Lingot de chromite:3,Madrier de kaya:1,Lingot de palladium:1,Pierre à aiguiser en ardoise:1,Sable éthéréen prospère:3,Émulsion de force II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Dagues en chromite|Forgeron|70|Métallurgie experte V|Arme de surineur|Lingot de chromite:3,Madrier de kaya:1,Lingot de palladium:1,Sable éthéréen prospère:3,Émulsion de dextérité II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Arquebuse en chromite|Forgeron|70|Métallurgie experte V|Arme de machiniste|Lingot de chromite:2,Madrier de kaya:1,Lingot de palladium:1,Sable noir incandescent:1,Sable éthéréen prospère:3,Émulsion de dextérité II:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Scie mhigoise|Forgeron|70|Métallurgie experte V|Outil principal de menuisier|Huile de poisson-limace:3,Lingot de chromite:1,Madrier de zelkova:1,Sable éthéréen prospère:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Marteau à panne croisée mhigois|Forgeron|70|Métallurgie experte V|Outil principal de forgeron|Huile de poisson-limace:3,Lingot de chromite:1,Madrier de zelkova:1,Sable éthéréen éternel:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Marteau de batteur mhigois|Forgeron|70|Métallurgie experte V|Outil principal d'armurier|Huile de poisson-limace:3,Lingot de chromite:1,Cuir de gazelle:1,Sable éthéréen éternel:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Marteau de lapidaire mhigois|Forgeron|70|Métallurgie experte V|Outil principal d'orfèvre|Huile de poisson-limace:3,Lingot de chromite:1,Pépite de palladium:1,Sable éthéréen éternel:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Couteau arrondi mhigois|Forgeron|70|Métallurgie experte V|Outil principal de tanneur|Huile de poisson-limace:3,Lingot de chromite:1,Cuir de gazelle:1,Sable éthéréen abyssal:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Pioche mhigoise|Forgeron|70|Métallurgie experte V|Outil principal de mineur|Huile de poisson-limace:3,Lingot de chromite:1,Pépite de palladium:1,Sable éthéréen éternel:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Hachette mhigoise|Forgeron|70|Métallurgie experte V|Outil principal de botaniste|Huile de poisson-limace:3,Lingot de chromite:1,Pépite de palladium:1,Sable éthéréen prospère:1,Demi-matéria de la maîtrise divine:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Synthèse rapide : Habileté ≧ 1500|0
Épée droite de Shinryu flamboyante|Forgeron|70|Métallurgie experte VI|Arme de gladiateur|Lingot de chromite:2,Lingot de palladium:1,Lingot de molybdène:1,Écaille de Shinryu:1,Demi-cristal:3|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Épée droite de Tsukuyomi flamboyante|Forgeron|70|Métallurgie experte VI|Arme de gladiateur|Lingot de chromite:2,Madrier de kaya:1,Lingot de molybdène:1,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:3|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Épée droite de Suzaku flamboyante|Forgeron|70|Métallurgie experte VI|Arme de gladiateur|Lingot de chromite:2,Lingot de palladium:1,Lingot de molybdène:1,Plume de Suzaku:1,Demi-cristal:3|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Épée droite de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme de gladiateur|Lingot de chromite:2,Cuir de vrai griffon:1,Pépite de palladium:1,Écailles de Seiryû:1,Demi-cristal:3|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Hache de guerre de Shinryu flamboyante|Forgeron|70|Métallurgie experte VI|Arme de maraudeur|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Grande hache de Tsukuyomi flamboyante|Forgeron|70|Métallurgie experte VI|Arme de maraudeur|Lingot de chromite:3,Lingot de palladium:2,Pépite de palladium:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Grande hache de Suzaku flamboyante|Forgeron|70|Métallurgie experte VI|Arme de maraudeur|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Hache de guerre de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme de maraudeur|Lingot de chromite:3,Cuir de vrai griffon:2,Pépite de palladium:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Grande épée de Shinryu flamboyante|Forgeron|70|Métallurgie experte VI|Arme de chevalier noir|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Odachi de Tsukuyomi flamboyant|Forgeron|70|Métallurgie experte VI|Arme de chevalier noir|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Odachi de Suzaku flamboyant|Forgeron|70|Métallurgie experte VI|Arme de chevalier noir|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Épine de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme de chevalier noir|Lingot de chromite:3,Lingot de palladium:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Pistolame de Shinryu flamboyante|Forgeron|70|Métallurgie experte VI|Arme de pistosabreur|Lingot de chromite:3,Lingot de palladium:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Lance de Tsukuyomi flamboyante|Forgeron|70|Métallurgie experte VI|Arme d'hast|Lingot de chromite:3,Lingot de palladium:2,Lingot de molybdène:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Lance de Suzaku flamboyante|Forgeron|70|Métallurgie experte VI|Arme d'hast|Lingot de chromite:3,Madrier de kaya:2,Pépite de palladium:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Lance de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme d'hast|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Griffes de Shinryu flamboyantes|Forgeron|70|Métallurgie experte VI|Arme de pugiliste|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Croissants de lune de Tsukuyomi flamboyants|Forgeron|70|Métallurgie experte VI|Arme de pugiliste|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Tekkô de Suzaku flamboyants|Forgeron|70|Métallurgie experte VI|Arme de pugiliste|Lingot de chromite:3,Madrier de kaya:2,Pépite de palladium:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Tekkô tranchants de Seiryû flamboyants|Forgeron|70|Métallurgie experte VI|Arme de pugiliste|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Katana de Shinryu flamboyant|Forgeron|70|Métallurgie experte VI|Arme de samouraï|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Chokuto de Tsukuyomi flamboyant|Forgeron|70|Métallurgie experte VI|Arme de samouraï|Lingot de chromite:3,Lingot de palladium:2,Lingot de molybdène:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Chokuto de Suzaku flamboyant|Forgeron|70|Métallurgie experte VI|Arme de samouraï|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Squame de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme de samouraï|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Dagues de Shinryu flamboyantes|Forgeron|70|Métallurgie experte VI|Arme de surineur|Lingot de chromite:3,Cuir de vrai griffon:2,Pépite de palladium:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Kunai de Tsukuyomi flamboyant|Forgeron|70|Métallurgie experte VI|Arme de surineur|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Kunai de Suzaku flamboyants|Forgeron|70|Métallurgie experte VI|Arme de surineur|Lingot de chromite:3,Madrier de kaya:2,Lingot de molybdène:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Dagues de Seiryû flamboyantes|Forgeron|70|Métallurgie experte VI|Arme de surineur|Lingot de chromite:3,Cuir de vrai griffon:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Grand arc de Shinryu flamboyant|Forgeron|70|Métallurgie experte VI|Arme d'archer|Lingot de chromite:3,Madrier de kaya:2,Pépite de palladium:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Mousqueton de Shinryu flamboyant|Forgeron|70|Métallurgie experte VI|Arme de machiniste|Lingot de chromite:3,Lingot de palladium:2,Lingot de molybdène:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Mousqueton de Tsukuyomi flamboyant|Forgeron|70|Métallurgie experte VI|Arme de machiniste|Lingot de chromite:3,Lingot de palladium:2,Pépite de palladium:2,Lambeau du kimono de Tsukuyomi:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Arquebuse de Suzaku flamboyante|Forgeron|70|Métallurgie experte VI|Arme de machiniste|Lingot de chromite:3,Lingot de palladium:2,Pépite de palladium:2,Plume de Suzaku:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Arquebuse de Seiryû flamboyante|Forgeron|70|Métallurgie experte VI|Arme de machiniste|Lingot de chromite:3,Étoffe de coutil indigo:2,Lingot de molybdène:2,Écailles de Seiryû:1,Demi-cristal:5|Cristal de feu:7,Cristal de terre:7|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Engetsurin de Shinryu flamboyant|Forgeron|70|Métallurgie experte VI|Arme de danseur|Lingot de chromite:3,Lingot de palladium:2,Pépite de palladium:2,Écaille de Shinryu:1,Demi-cristal:5|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|12511|50 max.|Synthèse rapide impossible,Habileté recommandée : 1320|0
Mini moai|Forgeron|70|Métallurgie experte VI|Mascotte|Fragment de statue colossale:2,Fougère royale:1,Lingot de chromite:2|Cristal de feu:7,Cristal de terre:7|1|2657|70|6255|50 max.|Synthèse rapide impossible,Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Haute qualité impossible|0
Poêle bombo|Forgeron|70|Métallurgie experte VI|Table|Lingot de chromite:2,Lingot de cobalt:2,Granit:4,Cendres de bombo:4|Agrégat de feu:2,Agrégat de terre:2|1|2657|70|6255|50 max.|Synthèse rapide impossible,Habileté requise : 1320 ou plus,Contrôle requis : 1220 ou plus,Haute qualité impossible|0
Lingot de noctacier|Forgeron|70|Métallurgie experte VI|Métal|Minerai de noctacier:4,Abrasif thavnairois:2,Lingot d'acier noble:1|Agrégat de feu:2,Agrégat de terre:2|2|2346|35|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Épée en noctacier|Forgeron|70|Métallurgie experte VI|Arme de gladiateur|Lingot de noctacier:2,Rhodonite:1,Sable éthéréen prospère:2,Émulsion de vitalité III:2|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Hache de combat en noctacier|Forgeron|70|Métallurgie experte VI|Arme de maraudeur|Lingot de noctacier:3,Lingot de graçargent:1,Rhodonite:2,Sable éthéréen prospère:3,Émulsion de vitalité III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Grande épée en noctacier|Forgeron|70|Métallurgie experte VI|Arme de chevalier noir|Lingot de noctacier:3,Lingot de graçargent:1,Rhodonite:2,Sable éthéréen prospère:3,Émulsion de vitalité III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Griffes en noctacier|Forgeron|70|Métallurgie experte VI|Arme de pugiliste|Lingot de noctacier:3,Lingot de graçargent:1,Triphane:2,Sable éthéréen prospère:3,Émulsion de force III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Katana en noctacier|Forgeron|70|Métallurgie experte VI|Arme de samouraï|Lingot de noctacier:3,Lingot de graçargent:1,Lingot d'oroshigane:1,Pierre à aiguiser en ardoise:1,Sable éthéréen prospère:3,Émulsion de force III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Dagues en noctacier|Forgeron|70|Métallurgie experte VI|Arme de surineur|Lingot de noctacier:2,Cuir de paresseux terrestre:1,Étoffe de lin hingashien:1,Lingot d'oroshigane:2,Sable éthéréen prospère:3,Émulsion de dextérité III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Tromblon en noctacier|Forgeron|70|Métallurgie experte VI|Arme de machiniste|Lingot de noctacier:3,Lingot de graçargent:1,Lingot de molybdène:2,Sable noir incandescent:1,Sable éthéréen prospère:3,Émulsion de dextérité III:3|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Scie en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal de menuisier|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Marteau arrache-clou en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire de menuisier|Sable d'œil-de-faucon:3,Lingot de noctacier:4,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Marteau à panne croisée en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal de forgeron|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Lime en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire de forgeron|Sable d'œil-de-faucon:3,Lingot de noctacier:4,Cuir de paresseux terrestre:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Marteau de batteur en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal d'armurier|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Cuir de paresseux terrestre:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Tenailles en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire d'armurier|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Pépite de palladium:1,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Marteau de lapidaire en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal d'orfèvre|Sable d'œil-de-faucon:3,Lingot de noctacier:4,Lingot de graçargent:2,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Couteau arrondi en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal de tanneur|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Cuir de paresseux terrestre:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Alêne en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire de tanneur|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Étoffe de serge des steppes:1,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Mortier en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire d'alchimiste|Sable d'œil-de-faucon:3,Lingot de noctacier:4,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Couteau de cuisine en noctacier|Forgeron|70|Métallurgie experte VI|Outil secondaire de cuisinier|Sable d'œil-de-faucon:3,Lingot de noctacier:4,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
Pioche en noctacier|Forgeron|70|Métallurgie experte VI|Outil principal de mineur|Sable d'œil-de-faucon:3,Lingot de noctacier:6,Madrier de saule noir:2,Lingot d'or:1,Demi-matéria de l'artisan:5|Agrégat de feu:2,Agrégat de terre:2|1|2760|70|13144|50 max.|Habileté requise : 1500 ou plus,Contrôle requis : 1350 ou plus,Synthèse rapide : Habileté ≧ 1650|0
